train image-label pair: 500
test image-label pair: 100
epoch # train_loss ### train_accuracy # test_loss ### eval_accuracy
1 |  2.50478572845459002 |  0.4880 |  0.24998275876045228 |  0.5300
2 |  2.50227775096893312 |  0.4720 |  0.25000255703926089 |  0.4700
3 |  2.50734606266021709 |  0.5120 |  0.24914538428187372 |  0.5300
4 |  2.50811214447021502 |  0.5160 |  0.25001659050583841 |  0.4700
5 |  2.50237888336181635 |  0.4920 |  0.24999159768223764 |  0.5300
6 |  2.50005934715270994 |  0.5000 |  0.25000888124108317 |  0.4700
7 |  2.49999719142913834 |  0.5160 |  0.25000230669975282 |  0.4700
8 |  2.50009922981262189 |  0.5160 |  0.25000053286552432 |  0.4700
9 |  2.50000059127807628 |  0.5160 |  0.25000037908554079 |  0.4700
10 |  2.49999839305877680 |  0.5160 |  0.25000067949295046 |  0.4700
Train finished. Total elapsed time (h:m:s): 16:10:28
