train image-label pair: 500
test image-label pair: 100
epoch # train_loss ### train_accuracy # test_loss ### eval_accuracy
1 |  0.18119074821472167 |  0.8760 |  0.16700964912772179 |  0.9200
2 |  0.13737756714224816 |  0.9760 |  0.15359630610793829 |  0.9100
3 |  0.12702911868691444 |  0.9680 |  0.14964883096516132 |  0.9200
4 |  0.11911637276411056 |  0.9620 |  0.14504006601870059 |  0.9200
5 |  0.11429637596011162 |  0.9520 |  0.13770261526107788 |  0.9300
6 |  0.11045816004276275 |  0.9580 |  0.13292790876701474 |  0.9300
7 |  0.10771165683865547 |  0.9580 |  0.13056422255933284 |  0.9200
8 |  0.10557513460516929 |  0.9580 |  0.12729072593152524 |  0.9200
9 |  0.10442513778805733 |  0.9600 |  0.12621767023578287 |  0.9300
10 |  0.10371002778410912 |  0.9620 |  0.12488421803340316 |  0.9400
Train finished. Total elapsed time (h:m:s): 0:02:05
