train image-label pair: 500
test image-label pair: 100
epoch # train_loss ### train_accuracy # test_loss ### eval_accuracy
1 |  0.18051428943872452 |  0.8340 |  0.15318799581378698 |  0.8900
2 |  0.10375282220542431 |  0.9760 |  0.11967438604682684 |  0.9400
3 |  0.08372967854142190 |  0.9820 |  0.10892716624774039 |  0.9500
4 |  0.07716395080089569 |  0.9820 |  0.10441705811768770 |  0.9500
5 |  0.07449300415813923 |  0.9820 |  0.10255637727677822 |  0.9500
6 |  0.07254051506519317 |  0.9800 |  0.10344228915404528 |  0.9400
7 |  0.07143169835209846 |  0.9800 |  0.09883530701510608 |  0.9400
8 |  0.06995907478034497 |  0.9840 |  0.09738306139595806 |  0.9400
9 |  0.06925620507448911 |  0.9840 |  0.09517789369681851 |  0.9400
10 |  0.06853115893900394 |  0.9860 |  0.09347454288974405 |  0.9400
Train finished. Total elapsed time (h:m:s): 0:01:06
